sample_index,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,relation,response,eligible,delta_arrival_time_s,pet_s,spatial_min_dist_m,num_positives,num_hard_negatives,num_negatives,trainable_anchor
852,19a19ded27262f87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a19ded27262f87_focus_736_src1.npz,736,741,10,55,25,30,other_leads_focus,ambiguous,0,0.0,4.699999809265137,3.5119991302490234,0,0,0,0
853,19a19ded27262f87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a19ded27262f87_focus_736_src1.npz,736,739,11,65,55,10,other_leads_focus,ambiguous,0,0.0,5.199999809265137,0.33335307240486145,0,0,0,0
854,19a19ded27262f87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a19ded27262f87_focus_736_src1.npz,736,739,11,65,45,20,other_leads_focus,ambiguous,0,0.0,5.199999809265137,0.33335307240486145,0,0,0,0
855,19a19ded27262f87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a19ded27262f87_focus_736_src1.npz,736,739,11,65,35,30,other_leads_focus,ambiguous,0,0.0,5.199999809265137,0.33335307240486145,0,0,0,0
856,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,65,1,40,30,10,other_leads_focus,maintains,1,2.4000000953674316,2.4000000953674316,0.1469462513923645,2,4,4,1
857,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,65,1,40,20,20,other_leads_focus,ambiguous,0,2.4000000953674316,2.4000000953674316,0.1469462513923645,0,0,0,0
858,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,12,10,63,53,10,converging_conflict,ambiguous,0,2.700000047683716,2.700000047683716,3.9595489501953125,0,0,0,0
859,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,12,10,63,43,20,converging_conflict,ambiguous,0,2.700000047683716,2.700000047683716,3.9595489501953125,0,0,0,0
860,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,12,10,63,33,30,converging_conflict,ambiguous,0,2.700000047683716,2.700000047683716,3.9595489501953125,0,0,0,0
861,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,15,15,83,73,10,other_leads_focus,maintains,1,0.699999988079071,0.699999988079071,3.7402889728546143,2,4,4,1
862,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,15,15,83,63,20,other_leads_focus,maintains,1,0.699999988079071,0.699999988079071,3.7402889728546143,2,4,4,1
863,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,15,15,83,53,30,other_leads_focus,maintains,1,0.699999988079071,0.699999988079071,3.7402889728546143,2,4,4,1
864,19a4ee0f525cf2bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19a4ee0f525cf2bb_focus_11_src2.npz,11,33,23,41,31,10,converging_conflict,goes_first,1,-2.9000000953674316,2.9000000953674316,3.9773600101470947,2,4,4,1
865,19b049db8f7ba871,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19b049db8f7ba871_focus_1317_src2.npz,1317,1274,1,80,70,10,other_leads_focus,maintains,1,1.0,1.0,0.7218628525733948,2,4,4,1
866,19b049db8f7ba871,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19b049db8f7ba871_focus_1317_src2.npz,1317,1274,1,80,60,20,other_leads_focus,maintains,1,1.0,1.0,0.7218628525733948,2,4,4,1
867,19b049db8f7ba871,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19b049db8f7ba871_focus_1317_src2.npz,1317,1274,1,80,50,30,other_leads_focus,maintains,1,1.0,1.0,0.7218628525733948,2,4,4,1
868,19bff5f86e56572d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19bff5f86e56572d_focus_835_src1.npz,835,837,1,41,31,10,crossing_or_oncoming_conflict,ambiguous,0,3.0,3.0,0.18756970763206482,0,0,0,0
869,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,13,10,29,19,10,other_leads_focus,ambiguous,0,0.0,3.799999952316284,3.4427754878997803,0,0,0,0
870,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,46,14,68,58,10,other_follows_focus,ambiguous,0,-2.0,2.0,3.302863121032715,0,0,0,0
871,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,46,14,68,48,20,other_follows_focus,ambiguous,0,-2.0,2.0,3.302863121032715,0,0,0,0
872,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,46,14,68,38,30,other_follows_focus,maintains,1,-2.0,2.0,3.302863121032715,2,4,4,1
873,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,47,20,50,40,10,other_leads_focus,decelerates,1,0.0,3.700000047683716,3.1281471252441406,2,4,4,1
874,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,47,20,50,30,20,other_leads_focus,decelerates,1,0.0,3.700000047683716,3.1281471252441406,2,4,4,1
875,19c65e86a502e4ff,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c65e86a502e4ff_focus_123_src3.npz,123,47,20,50,20,30,other_leads_focus,decelerates,1,0.0,3.700000047683716,3.1281471252441406,2,4,4,1
876,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2149,1,82,72,10,other_follows_focus,maintains,1,-0.800000011920929,0.800000011920929,2.7234408855438232,2,4,4,1
877,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2149,1,82,62,20,other_follows_focus,maintains,1,-0.800000011920929,0.800000011920929,2.7234408855438232,2,3,4,1
878,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2149,1,82,52,30,other_follows_focus,maintains,1,-0.800000011920929,0.800000011920929,2.7234408855438232,2,4,4,1
879,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2152,2,64,54,10,other_leads_focus,maintains,1,2.5999999046325684,2.5999999046325684,2.0029613971710205,0,0,4,0
880,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2152,2,64,44,20,other_leads_focus,maintains,1,2.5999999046325684,2.5999999046325684,2.0029613971710205,2,2,4,1
881,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2152,2,64,34,30,other_leads_focus,maintains,1,2.5999999046325684,2.5999999046325684,2.0029613971710205,2,3,4,1
882,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2146,8,46,36,10,other_leads_focus,decelerates,1,0.699999988079071,0.699999988079071,3.4674999713897705,2,4,4,1
883,19c85d21ea6c72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19c85d21ea6c72d8_focus_2147_src0.npz,2147,2146,8,46,26,20,other_leads_focus,decelerates,1,0.699999988079071,0.699999988079071,3.4674999713897705,1,4,4,1
884,19e62e7ba508f615,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19e62e7ba508f615_focus_2236_src1.npz,2236,2250,1,39,29,10,converging_conflict,ambiguous,0,2.0,2.0,0.09377100318670273,0,0,0,0
885,19e62e7ba508f615,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19e62e7ba508f615_focus_2236_src1.npz,2236,2250,1,39,19,20,converging_conflict,ambiguous,0,2.0,2.0,0.09377100318670273,0,0,0,0
886,19f59b3c03bfb155,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19f59b3c03bfb155_focus_803_src1.npz,803,791,1,79,69,10,other_leads_focus,maintains,1,1.100000023841858,1.100000023841858,0.06208682805299759,2,4,4,1
887,19f59b3c03bfb155,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19f59b3c03bfb155_focus_803_src1.npz,803,791,1,79,59,20,other_leads_focus,maintains,1,1.100000023841858,1.100000023841858,0.06208682805299759,2,4,4,1
888,19f59b3c03bfb155,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/19f59b3c03bfb155_focus_803_src1.npz,803,791,1,79,49,30,other_leads_focus,maintains,1,1.100000023841858,1.100000023841858,0.06208682805299759,2,4,4,1
889,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,729,1,40,30,10,other_leads_focus,decelerates,1,0.0,7.300000190734863,0.2164606750011444,2,3,4,1
890,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,729,1,40,20,20,other_leads_focus,decelerates,1,0.0,7.300000190734863,0.2164606750011444,2,4,4,1
891,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,732,2,70,60,10,other_follows_focus,decelerates,1,0.0,3.5,0.16319072246551514,2,4,4,1
892,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,732,2,70,50,20,other_follows_focus,decelerates,1,0.0,3.5,0.16319072246551514,2,4,4,1
893,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,732,2,70,40,30,other_follows_focus,decelerates,1,0.0,3.5,0.16319072246551514,2,4,4,1
894,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,827,4,52,42,10,other_leads_focus,decelerates,1,1.2000000476837158,1.2000000476837158,3.3623106479644775,2,4,4,1
895,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,827,4,52,32,20,other_leads_focus,decelerates,1,1.2000000476837158,1.2000000476837158,3.3623106479644775,2,4,4,1
896,1a08d921b266e5b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a08d921b266e5b5_focus_730_src1.npz,730,827,4,52,22,30,other_leads_focus,decelerates,1,1.2000000476837158,1.2000000476837158,3.3623106479644775,2,4,4,1
897,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2074,8,47,37,10,other_leads_focus,ambiguous,0,0.0,5.099999904632568,4.561036586761475,0,0,0,0
898,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2074,8,47,27,20,other_leads_focus,ambiguous,0,0.0,5.099999904632568,4.561036586761475,0,0,0,0
899,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2078,9,56,46,10,other_leads_focus,ambiguous,0,0.800000011920929,0.800000011920929,3.5214357376098633,0,0,0,0
900,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2078,9,56,36,20,other_leads_focus,ambiguous,0,0.800000011920929,0.800000011920929,3.5214357376098633,0,0,0,0
901,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2078,9,56,26,30,other_leads_focus,ambiguous,0,0.800000011920929,0.800000011920929,3.5214357376098633,0,0,0,0
902,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2082,13,45,35,10,other_follows_focus,ambiguous,0,0.0,3.9000000953674316,0.7974726557731628,0,0,0,0
903,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2082,13,45,25,20,other_follows_focus,ambiguous,0,0.0,3.9000000953674316,0.7974726557731628,0,0,0,0
904,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2081,16,41,31,10,other_leads_focus,decelerates,1,0.0,8.0,11.219720840454102,2,4,4,1
905,1a2e583182894a04,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a2e583182894a04_focus_2080_src1.npz,2080,2081,16,41,21,20,other_leads_focus,decelerates,1,0.0,8.0,11.219720840454102,2,4,4,1
906,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,121,1,52,42,10,other_follows_focus,ambiguous,0,-3.0,3.0,0.10587586462497711,0,0,0,0
907,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,121,1,52,32,20,other_follows_focus,ambiguous,0,-3.0,3.0,0.10587586462497711,0,0,0,0
908,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,121,1,52,22,30,other_follows_focus,ambiguous,0,-3.0,3.0,0.10587586462497711,0,0,0,0
909,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,122,2,85,75,10,other_follows_focus,ambiguous,0,0.0,1.100000023841858,5.302698612213135,0,0,0,0
910,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,122,2,85,65,20,other_follows_focus,ambiguous,0,0.0,1.100000023841858,5.302698612213135,0,0,0,0
911,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,122,2,85,55,30,other_follows_focus,ambiguous,0,0.0,1.100000023841858,5.302698612213135,0,0,0,0
912,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,685,5,60,50,10,other_leads_focus,decelerates,1,1.899999976158142,1.899999976158142,0.19549468159675598,2,4,4,1
913,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,685,5,60,40,20,other_leads_focus,decelerates,1,1.899999976158142,1.899999976158142,0.19549468159675598,2,4,4,1
914,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,685,5,60,30,30,other_leads_focus,decelerates,1,1.899999976158142,1.899999976158142,0.19549468159675598,2,4,4,1
915,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,137,27,72,62,10,other_leads_focus,decelerates,1,0.5,0.5,3.7467641830444336,2,4,4,1
916,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,137,27,72,52,20,other_leads_focus,decelerates,1,0.5,0.5,3.7467641830444336,2,4,4,1
917,1a337692d1f4e6ce,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a337692d1f4e6ce_focus_684_src4.npz,684,137,27,72,42,30,other_leads_focus,decelerates,1,0.5,0.5,3.7467641830444336,2,4,4,1
918,1a38bbe538fa94a9,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a38bbe538fa94a9_focus_2585_src0.npz,2585,7725,1,39,29,10,crossing_or_oncoming_conflict,goes_first,1,-1.899999976158142,1.899999976158142,0.20864246785640717,2,1,4,1
919,1a38bbe538fa94a9,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a38bbe538fa94a9_focus_2585_src0.npz,2585,7725,1,39,19,20,crossing_or_oncoming_conflict,goes_first,1,-1.899999976158142,1.899999976158142,0.20864246785640717,2,1,4,1
920,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1849,8,77,67,10,other_follows_focus,maintains,1,0.0,1.600000023841858,7.46947717666626,2,1,4,1
921,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1849,8,77,57,20,other_follows_focus,maintains,1,0.0,1.600000023841858,7.46947717666626,2,1,4,1
922,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1849,8,77,47,30,other_follows_focus,ambiguous,0,0.0,1.600000023841858,7.46947717666626,0,0,0,0
923,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1841,14,81,71,10,other_follows_focus,maintains,1,0.0,3.0999999046325684,7.375472068786621,2,0,4,0
924,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1841,14,81,61,20,other_follows_focus,maintains,1,0.0,3.0999999046325684,7.375472068786621,2,1,4,1
925,1a3dc8e9d089b770,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a3dc8e9d089b770_focus_1819_src0.npz,1819,1841,14,81,51,30,other_follows_focus,ambiguous,0,0.0,3.0999999046325684,7.375472068786621,0,0,0,0
926,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,0,1,74,64,10,other_leads_focus,decelerates,1,1.600000023841858,1.600000023841858,0.8802233338356018,2,4,4,1
927,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,0,1,74,54,20,other_leads_focus,decelerates,1,1.600000023841858,1.600000023841858,0.8802233338356018,2,4,4,1
928,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,0,1,74,44,30,other_leads_focus,decelerates,1,1.600000023841858,1.600000023841858,0.8802233338356018,2,4,4,1
929,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,11,7,70,60,10,other_follows_focus,ambiguous,0,-2.0,2.0,1.6948491334915161,0,0,0,0
930,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,11,7,70,50,20,other_follows_focus,ambiguous,0,-2.0,2.0,1.6948491334915161,0,0,0,0
931,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,11,7,70,40,30,other_follows_focus,ambiguous,0,-2.0,2.0,1.6948491334915161,0,0,0,0
932,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,4,8,32,22,10,other_follows_focus,ambiguous,0,-0.20000000298023224,0.20000000298023224,3.7491910457611084,0,0,0,0
933,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,18,13,33,23,10,other_follows_focus,maintains,1,0.0,2.5999999046325684,10.40803337097168,2,0,4,0
934,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,10,16,45,35,10,other_leads_focus,maintains,1,0.0,0.800000011920929,4.213775634765625,2,4,4,1
935,1a4ad7ea28e43c9e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1a4ad7ea28e43c9e_focus_1_src1.npz,1,10,16,45,25,20,other_leads_focus,maintains,1,0.0,0.800000011920929,4.213775634765625,2,4,4,1
